ver_format,fmt_opt,app,ver_app,device_id,tick,date,time,device,s_0,s_1,s_2,s_3,s_d0,s_d1,s_d2,s_t0,s_h0,gps_lat,gps_lon,gps_fix,gps_num,gps_alt
3,1,AirBox,0.35.2,74DA38C7D294,1513807076,2017-12-21,05:57:56,manasharif2,89,100,1,0,165,201,110,12.25,46,35.703,51.348,1,9,2
3,1,AirBox,0.35.2,74DA38C7D294,1513810017,2017-12-21,06:46:57,manasharif2,97,100,1,0,148,180,96,12.12,45,35.703,51.348,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513792021,2017-12-21,01:47:01,Mountbatten Rd,4015,100,1,0,40,49,30,32,74,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513792734,2017-12-21,01:58:54,Mountbatten Rd,4017,100,1,0,40,49,30,32,74,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513794160,2017-12-21,02:22:40,Mountbatten Rd,4021,100,1,0,34,41,26,32,74,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513795944,2017-12-21,02:52:24,Mountbatten Rd,4026,100,1,0,37,45,28,32,74,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513796301,2017-12-21,02:58:21,Mountbatten Rd,4027,100,1,0,35,42,26,31.87,74,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513797727,2017-12-21,03:22:07,Mountbatten Rd,4031,100,1,0,39,47,30,31.75,74,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513798797,2017-12-21,03:39:57,Mountbatten Rd,4034,100,1,0,40,49,31,31.75,74,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513802011,2017-12-21,04:33:31,Mountbatten Rd,4043,100,1,0,43,52,33,32.12,74,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513802368,2017-12-21,04:39:28,Mountbatten Rd,4044,100,1,0,46,57,37,32.12,73,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38A7952C,1513803439,2017-12-21,04:57:19,Mountbatten Rd,4047,100,1,0,43,53,33,32.12,73,1.301,103.896,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513791666,2017-12-21,01:41:06,花壇_學前路稻田,1957,100,1,0,9,10,7,16.12,53,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513792027,2017-12-21,01:47:07,花壇_學前路稻田,1958,100,1,0,9,10,8,16.12,53,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513792389,2017-12-21,01:53:09,花壇_學前路稻田,1959,100,1,0,9,10,7,16.25,53,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513801778,2017-12-21,04:29:38,花壇_學前路稻田,1963,100,1,0,8,9,6,16.62,52,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513804312,2017-12-21,05:11:52,花壇_學前路稻田,1970,100,1,0,9,10,6,16.87,52,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513806122,2017-12-21,05:42:02,花壇_學前路稻田,1975,100,1,0,9,10,7,17,52,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513808294,2017-12-21,06:18:14,花壇_學前路稻田,1981,100,1,0,9,10,6,17,53,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513809018,2017-12-21,06:30:18,花壇_學前路稻田,1983,100,1,0,9,10,7,17,52,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38E2B510,1513810465,2017-12-21,06:54:25,花壇_學前路稻田,1987,100,1,0,9,10,7,17,53,24.028,120.539,1,9,2
3,1,AirBox,0.35.2,74DA38C7CE94,1513793048,2017-12-21,02:04:08,雲林縣仁愛國小,489,100,1,0,8,9,6,20.5,57,23.64,120.289,1,9,2
3,1,AirBox,0.35.2,74DA38C7CE94,1513794857,2017-12-21,02:34:17,雲林縣仁愛國小,494,100,1,0,8,9,6,20.37,57,23.64,120.289,1,9,2
3,1,AirBox,0.35.2,74DA38C7CE94,1513795942,2017-12-21,02:52:22,雲林縣仁愛國小,497,100,1,0,9,10,7,20.5,57,23.64,120.289,1,9,2
3,1,AirBox,0.35.2,74DA38C7CE94,1513797702,2017-12-21,03:21:42,雲林縣仁愛國小,2,100,1,0,8,8,6,20.25,58,23.64,120.289,1,9,2
3,1,AirBox,0.35.2,74DA38C7CE94,1513802765,2017-12-21,04:46:05,雲林縣仁愛國小,16,100,1,0,8,9,6,20.25,57,23.64,120.289,1,9,2
3,1,AirBox,0.35.2,74DA38C7CE94,1513803127,2017-12-21,04:52:07,雲林縣仁愛國小,17,100,1,0,8,9,6,20.12,57,23.64,120.289,1,9,2
3,1,AirBox,0.35.2,74DA38C7CE94,1513805659,2017-12-21,05:34:19,雲林縣仁愛國小,24,100,1,0,7,8,6,20.12,58,23.64,120.289,1,9,2
3,1,AirBox,0.35.2,74DA38C7CE94,1513809649,2017-12-21,06:40:49,雲林縣仁愛國小,35,100,1,0,21,24,16,20.12,59,23.64,120.289,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513792071,2017-12-21,01:47:51,嘉義市立南興國民中學,12419,100,1,0,20,22,15,17,76,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513793847,2017-12-21,02:17:27,嘉義市立南興國民中學,12424,100,1,0,22,23,16,17.25,75,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513794203,2017-12-21,02:23:23,嘉義市立南興國民中學,12425,100,1,0,21,23,16,17.25,75,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513795623,2017-12-21,02:47:03,嘉義市立南興國民中學,12429,100,1,0,22,23,16,17.62,75,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513796689,2017-12-21,03:04:49,嘉義市立南興國民中學,12432,100,1,0,22,24,16,17.62,75,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513797044,2017-12-21,03:10:44,嘉義市立南興國民中學,12433,100,1,0,23,26,17,17.62,75,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513798465,2017-12-21,03:34:25,嘉義市立南興國民中學,12437,100,1,0,25,28,19,17.12,78,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513799176,2017-12-21,03:46:16,嘉義市立南興國民中學,12439,100,1,0,25,27,18,17.12,77,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513799886,2017-12-21,03:58:06,嘉義市立南興國民中學,12441,100,1,0,25,26,18,17.12,77,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513806284,2017-12-21,05:44:44,嘉義市立南興國民中學,12458,100,1,0,19,21,15,17.12,75,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513807704,2017-12-21,06:08:24,嘉義市立南興國民中學,12462,100,1,0,17,19,13,17.25,75,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513809482,2017-12-21,06:38:02,嘉義市立南興國民中學,12466,100,1,0,17,18,12,17.25,74,23.468,120.461,1,9,2
3,1,AirBox,0.35.2,74DA38B05456,1513811258,2017-12-21,07:07:38,嘉義市立南興國民中學,12471,100,1,0,18,20,14,17.25,74,23.468,120.461,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513792911,2017-12-21,02:01:51,FDPS,225,100,1,0,6,0,0,18.12,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513795034,2017-12-21,02:37:14,FDPS,230,100,1,0,6,0,0,17.87,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513796297,2017-12-21,02:58:17,FDPS,233,100,1,0,7,0,0,17.87,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513797162,2017-12-21,03:12:42,FDPS,235,100,1,0,9,0,0,17.87,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513798862,2017-12-21,03:41:02,FDPS,239,100,1,0,9,0,0,17.87,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513799288,2017-12-21,03:48:08,FDPS,240,100,1,0,10,0,0,17.75,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513799717,2017-12-21,03:55:17,FDPS,241,100,1,0,11,0,0,17.75,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513801006,2017-12-21,04:16:46,FDPS,244,100,1,0,14,0,0,17.87,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513803169,2017-12-21,04:52:49,FDPS,249,100,1,0,15,0,0,17.62,100,25.038,121.585,1,9,2
3,1,AirBox,1.0,28C2DDDD4566,1513803602,2017-12-21,05:00:02,FDPS,250,100,1,0,15,0,0,17.75,100,25.038,121.585,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513792009,2017-12-21,01:46:49,雲林縣東和國小,2051,100,1,0,17,20,14,23.62,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513793074,2017-12-21,02:04:34,雲林縣東和國小,2054,100,1,0,17,18,14,23.62,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513794163,2017-12-21,02:22:43,雲林縣東和國小,2056,100,1,0,17,19,14,23.62,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513794518,2017-12-21,02:28:38,雲林縣東和國小,2057,100,1,0,17,19,14,23.62,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513795228,2017-12-21,02:40:28,雲林縣東和國小,2059,100,1,0,17,18,14,23.62,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513796293,2017-12-21,02:58:13,雲林縣東和國小,2062,100,1,0,16,18,13,23.5,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513798779,2017-12-21,03:39:39,雲林縣東和國小,2069,100,1,0,17,18,13,23.5,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513799844,2017-12-21,03:57:24,雲林縣東和國小,2072,100,1,0,16,18,13,23.5,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513801264,2017-12-21,04:21:04,雲林縣東和國小,2076,100,1,0,15,17,12,23.5,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513803395,2017-12-21,04:56:35,雲林縣東和國小,2082,100,1,0,14,16,12,23.5,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513804105,2017-12-21,05:08:25,雲林縣東和國小,2084,100,1,0,14,15,11,23.5,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513805526,2017-12-21,05:32:06,雲林縣東和國小,2088,100,1,0,14,15,11,23.5,61,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513806591,2017-12-21,05:49:51,雲林縣東和國小,2091,100,1,0,14,15,10,23.5,60,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513808011,2017-12-21,06:13:31,雲林縣東和國小,2095,100,1,0,14,15,11,23.5,60,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513808721,2017-12-21,06:25:21,雲林縣東和國小,2097,100,1,0,14,15,10,23.37,60,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513810141,2017-12-21,06:49:01,雲林縣東和國小,2101,100,1,0,15,18,12,23.37,59,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513810851,2017-12-21,07:00:51,雲林縣東和國小,2103,100,1,0,16,17,12,23.25,58,25.062,121.451,1,9,2
3,1,AirBox,0.35.2,74DA38B053EA,1513813692,2017-12-21,07:48:12,雲林縣東和國小,2111,100,1,0,17,21,12,23.12,58,25.062,121.451,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513791970,2017-12-21,01:46:10,Jcps,118,100,1,0,3,0,0,18,67,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513795877,2017-12-21,02:51:17,Jcps,129,100,1,0,4,0,0,18.12,66,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513796588,2017-12-21,03:03:08,Jcps,131,100,1,0,3,0,0,18,67,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513797650,2017-12-21,03:20:50,Jcps,134,100,1,0,4,0,0,18.25,66,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513799070,2017-12-21,03:44:30,Jcps,138,100,1,0,3,0,0,18.37,65,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513799778,2017-12-21,03:56:18,Jcps,140,100,1,0,3,0,0,18.25,65,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513801555,2017-12-21,04:25:55,Jcps,145,100,1,0,5,0,0,18.37,65,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513803680,2017-12-21,05:01:20,Jcps,151,100,1,0,4,0,0,18.25,66,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513806519,2017-12-21,05:48:39,Jcps,159,100,1,0,5,0,0,18.5,65,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513807228,2017-12-21,06:00:28,Jcps,161,100,1,0,10,0,0,18.37,65,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513807582,2017-12-21,06:06:22,Jcps,162,100,1,0,4,0,0,18.37,65,24.998,121.539,1,9,2
3,1,AirBox,1.0,28C2DDDD42F7,1513809000,2017-12-21,06:30:00,Jcps,166,100,1,0,8,0,0,18.5,64,24.998,121.539,1,9,2
3,1,AirBox,0.35.0,74DA3895DFB2,1513792978,2017-12-21,02:02:58,BIGEGG,2509,100,1,0,20,24,15,22.75,66,22.668,120.299,1,9,2
3,1,AirBox,0.35.0,74DA3895DFB2,1513803657,2017-12-21,05:00:57,BIGEGG,2517,100,1,0,21,25,15,22.25,67,22.668,120.299,1,9,2
3,1,AirBox,0.35.0,74DA3895DFB2,1513807563,2017-12-21,06:06:03,BIGEGG,2528,100,1,0,21,25,15,22,67,22.668,120.299,1,9,2
3,1,AirBox,0.35.0,74DA3895DFB2,1513807921,2017-12-21,06:12:01,BIGEGG,2529,100,1,0,20,25,15,22,67,22.668,120.299,1,9,2
3,1,AirBox,0.35.0,74DA3895DFB2,1513810758,2017-12-21,06:59:18,BIGEGG,2537,100,1,0,27,32,21,22,66,22.668,120.299,1,9,2
3,1,AirBox,0.35.0,74DA3895DFB2,1513811466,2017-12-21,07:11:06,BIGEGG,2539,100,1,0,29,34,21,21.75,65,22.668,120.299,1,9,2
3,1,AirBox,0.35.0,74DA3895DFB2,1513814308,2017-12-21,07:58:28,BIGEGG,2547,100,1,0,29,33,21,22,67,22.668,120.299,1,9,2
3,1,AirBox,0.35.2,74DA38AF4950,1513792413,2017-12-21,01:53:33,007key,579,100,1,0,5,5,4,24,55,23.958,120.481,1,9,2
3,1,AirBox,0.35.2,74DA38AF4950,1513803116,2017-12-21,04:51:56,007key,586,100,1,0,4,5,4,23.87,55,23.958,120.481,1,9,2
3,1,AirBox,0.35.2,74DA38AF4950,1513805600,2017-12-21,05:33:20,007key,593,100,1,0,4,5,3,23.75,56,23.958,120.481,1,9,2
3,1,AirBox,0.35.2,74DA38AF4950,1513806665,2017-12-21,05:51:05,007key,596,100,1,0,4,4,3,23.75,55,23.958,120.481,1,9,2
3,1,AirBox,0.35.2,74DA38AF4950,1513807375,2017-12-21,06:02:55,007key,598,100,1,0,4,5,3,23.87,55,23.958,120.481,1,9,2
3,1,AirBox,0.35.2,74DA38AF4950,1513808440,2017-12-21,06:20:40,007key,601,100,1,0,4,4,3,23.75,55,23.958,120.481,1,9,2
3,1,AirBox,0.35.2,74DA38AF4950,1513808795,2017-12-21,06:26:35,007key,602,100,1,0,4,4,3,23.75,55,23.958,120.481,1,9,2
3,1,AirBox,0.35.2,74DA38AF4950,1513809150,2017-12-21,06:32:30,007key,603,100,1,0,4,4,3,23.75,55,23.958,120.481,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513791653,2017-12-21,01:40:53,中埔國民小學,2215,100,1,0,29,33,21,18.62,65,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513792015,2017-12-21,01:46:55,中埔國民小學,2216,100,1,0,28,32,20,18.75,65,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513792741,2017-12-21,01:59:01,中埔國民小學,2218,100,1,0,28,33,20,18.62,64,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513801846,2017-12-21,04:30:46,中埔國民小學,2221,100,1,0,30,35,21,18.37,67,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513805483,2017-12-21,05:31:23,中埔國民小學,2231,100,1,0,32,39,23,19.12,66,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513806938,2017-12-21,05:55:38,中埔國民小學,2235,100,1,0,31,36,22,18.37,68,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513807665,2017-12-21,06:07:45,中埔國民小學,2237,100,1,0,32,39,22,18.5,68,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513809121,2017-12-21,06:32:01,中埔國民小學,2241,100,1,0,31,37,22,18.75,67,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513809847,2017-12-21,06:44:07,中埔國民小學,2243,100,1,0,32,38,22,18.75,67,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513812026,2017-12-21,07:20:26,中埔國民小學,2249,100,1,0,33,39,23,18.5,68,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D096,1513814209,2017-12-21,07:56:49,中埔國民小學,2255,100,1,0,32,40,23,18.87,68,23.422,120.524,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513792285,2017-12-21,01:51:25,觀音區草漯國小,547,100,1,0,6,7,4,22.12,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513793372,2017-12-21,02:09:32,觀音區草漯國小,550,100,1,0,7,8,5,22.25,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513795542,2017-12-21,02:45:42,觀音區草漯國小,556,100,1,0,7,9,6,22.5,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513795903,2017-12-21,02:51:43,觀音區草漯國小,557,100,1,0,8,10,6,22.5,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513796265,2017-12-21,02:57:45,觀音區草漯國小,558,100,1,0,8,11,6,22.37,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513800247,2017-12-21,04:04:07,觀音區草漯國小,569,100,1,0,12,14,8,22.12,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513802056,2017-12-21,04:34:16,觀音區草漯國小,574,100,1,0,13,15,10,22.12,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513802417,2017-12-21,04:40:17,觀音區草漯國小,575,100,1,0,13,15,9,22.12,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513803505,2017-12-21,04:58:25,觀音區草漯國小,578,100,1,0,13,15,10,22.12,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513804953,2017-12-21,05:22:33,觀音區草漯國小,582,100,1,0,13,15,10,22.12,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513805315,2017-12-21,05:28:35,觀音區草漯國小,583,100,1,0,13,15,9,22.12,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513805677,2017-12-21,05:34:37,觀音區草漯國小,584,100,1,0,13,15,9,22.12,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513808939,2017-12-21,06:28:59,觀音區草漯國小,593,100,1,0,13,16,10,22,52,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513813293,2017-12-21,07:41:33,觀音區草漯國小,605,100,1,0,23,29,17,21,50,25.046,121.143,1,9,2
3,1,AirBox,0.35.2,74DA38C7D082,1513814018,2017-12-21,07:53:38,觀音區草漯國小,607,100,1,0,21,26,16,21.25,49,25.046,121.143,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513791729,2017-12-21,01:42:09,Taichung114,2296,100,1,0,12,13,10,17.75,91,24.151,120.674,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513800588,2017-12-21,04:09:48,Taichung114,2301,100,1,0,9,10,7,18.25,86,24.151,120.674,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513805239,2017-12-21,05:27:19,Taichung114,2312,100,1,0,7,8,6,17.87,85,24.151,120.674,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513805947,2017-12-21,05:39:07,Taichung114,2314,100,1,0,9,10,7,17.75,86,24.151,120.674,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513806301,2017-12-21,05:45:01,Taichung114,2315,100,1,0,8,9,6,17.87,86,24.151,120.674,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513809843,2017-12-21,06:44:03,Taichung114,2325,100,1,0,10,11,7,17.5,86,24.151,120.674,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513810197,2017-12-21,06:49:57,Taichung114,2326,100,1,0,10,10,7,17.5,86,24.151,120.674,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513812676,2017-12-21,07:31:16,Taichung114,2333,100,1,0,11,12,9,17.62,87,24.151,120.674,1,9,2
3,1,AirBox,0.35.0,74DA3895DFC6,1513814093,2017-12-21,07:54:53,Taichung114,2337,100,1,0,12,14,11,18,85,24.151,120.674,1,9,2
3,1,AirBox,0.35.2,74DA38AF4944,1513806673,2017-12-21,05:51:13,竹北光明八街,2737,100,1,0,15,17,13,17.37,71,24.828,121.005,1,9,2
3,1,AirBox,0.35.2,74DA38AF4944,1513809516,2017-12-21,06:38:36,竹北光明八街,2745,100,1,0,17,18,13,17.25,71,24.828,121.005,1,9,2
3,1,AirBox,0.35.2,74DA38AF4944,1513812715,2017-12-21,07:31:55,竹北光明八街,2754,100,1,0,17,20,14,17.62,69,24.828,121.005,1,9,2
3,1,AirBox,0.35.2,74DA38AF498A,1513802230,2017-12-21,04:37:10,Yulinyuan Studio,1333,100,1,0,7,8,6,24.12,57,24.252,120.735,1,9,2
3,1,AirBox,0.35.2,74DA38AF498A,1513806130,2017-12-21,05:42:10,Yulinyuan Studio,1344,100,1,0,6,7,5,24.12,57,24.252,120.735,1,9,2
3,1,AirBox,0.35.2,74DA38AF498A,1513808965,2017-12-21,06:29:25,Yulinyuan Studio,1352,100,1,0,6,6,5,24,56,24.252,120.735,1,9,2
3,1,AirBox,0.35.2,74DA38AF498A,1513812509,2017-12-21,07:28:29,Yulinyuan Studio,1362,100,1,0,9,9,7,23.75,57,24.252,120.735,1,9,2
3,1,AirBox,0.35.2,74DA38AF498A,1513812863,2017-12-21,07:34:23,Yulinyuan Studio,1363,100,1,0,9,10,7,23.75,57,24.252,120.735,1,9,2
3,1,AirBox,0.35.2,74DA38AF498A,1513813926,2017-12-21,07:52:06,Yulinyuan Studio,1366,100,1,0,11,12,9,23.87,57,24.252,120.735,1,9,2
3,1,AirBox,0.35.2,74DA38AF47C8,1513791837,2017-12-21,01:43:57,NTU淡水站-1,231,100,1,0,6,7,5,16.25,80,25.164,121.449,1,9,2
3,1,AirBox,0.35.2,74DA38AF47C8,1513792900,2017-12-21,02:01:40,NTU淡水站-1,234,100,1,0,7,7,5,16,77,25.164,121.449,1,9,2
3,1,AirBox,0.35.2,74DA38AF47C8,1513793255,2017-12-21,02:07:35,NTU淡水站-1,235,100,1,0,7,8,5,16,79,25.164,121.449,1,9,2
3,1,AirBox,0.35.2,74DA38AF47C8,1513803320,2017-12-21,04:55:20,NTU淡水站-1,7,100,1,0,14,15,11,16.37,76,25.164,121.449,1,9,2
3,1,AirBox,0.35.2,74DA38AF47C8,1513804028,2017-12-21,05:07:08,NTU淡水站-1,9,100,1,0,14,16,11,16.37,75,25.164,121.449,1,9,2
3,1,AirBox,0.35.2,74DA38AF47C8,1513805093,2017-12-21,05:24:53,NTU淡水站-1,12,100,1,0,15,16,11,16.37,75,25.164,121.449,1,9,2
3,1,AirBox,0.35.2,74DA38AF47C8,1513809705,2017-12-21,06:41:45,NTU淡水站-1,25,100,1,0,16,18,13,15.87,79,25.164,121.449,1,9,2
3,1,AirBox,0.35.2,74DA38AF47C8,1513813962,2017-12-21,07:52:42,NTU淡水站-1,36,100,1,0,23,26,18,16.25,83,25.164,121.449,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513793527,2017-12-21,02:12:07,國立交通大學台北,1221,100,1,0,6,8,4,18.87,59,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513793889,2017-12-21,02:18:09,國立交通大學台北,1222,100,1,0,7,8,4,18.87,59,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513797500,2017-12-21,03:18:20,國立交通大學台北,1232,100,1,0,8,9,6,18.87,60,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513797861,2017-12-21,03:24:21,國立交通大學台北,1233,100,1,0,8,9,6,18.87,63,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513800750,2017-12-21,04:12:30,國立交通大學台北,1241,100,1,0,10,12,8,18.75,62,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513804722,2017-12-21,05:18:42,國立交通大學台北,1252,100,1,0,15,17,11,18.62,61,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513805805,2017-12-21,05:36:45,國立交通大學台北,1255,100,1,0,16,18,12,18.5,60,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513806887,2017-12-21,05:54:47,國立交通大學台北,1258,100,1,0,15,17,11,18.5,59,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513807611,2017-12-21,06:06:51,國立交通大學台北,1260,100,1,0,15,17,11,18.5,59,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513808334,2017-12-21,06:18:54,國立交通大學台北,1262,100,1,0,15,19,12,18.62,59,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513809058,2017-12-21,06:30:58,國立交通大學台北,1264,100,1,0,16,19,12,18.62,57,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38C7D0B6,1513812672,2017-12-21,07:31:12,國立交通大學台北,1274,100,1,0,17,20,13,18.37,58,25.047,121.512,1,9,2
3,1,AirBox,0.35.2,74DA38AF476E,1513803400,2017-12-21,04:56:40,HCF,596,100,1,0,2,3,2,24.62,49,24.064,120.545,1,9,2
3,1,AirBox,0.35.2,74DA38AF476E,1513805531,2017-12-21,05:32:11,HCF,602,100,1,0,2,2,2,24.5,48,24.064,120.545,1,9,2
